"fileName","language","participant","itemType","itemNum","focus","annotationNum","annotationNumTarget","word","syllText","syllTextPre","syllTextPost","percProm","duration","duration_noSilence","ampl_median","ampl_noSilence_median","env_slope","pitch_median_norm","pitch_sd_norm","f0_slope_norm","specCentroid_median","entropy_median","HNR_median","amEnvDep_median","fmDep_median","durationPre","duration_noSilencePre","ampl_medianPre","ampl_noSilence_medianPre","env_slopePre","pitch_median_normPre","pitch_sd_normPre","f0_slope_normPre","specCentroid_medianPre","entropy_medianPre","HNR_medianPre","amEnvDep_medianPre","fmDep_medianPre","durationPost","duration_noSilencePost","ampl_medianPost","ampl_noSilence_medianPost","env_slopePost","pitch_median_normPost","pitch_sd_normPost","f0_slope_normPost","specCentroid_medianPost","entropy_medianPost","HNR_medianPost","amEnvDep_medianPost","fmDep_medianPost"
"G01_T_14_F_2_Adj_liː_","German",1,"target",14,"filler",2,3,"A","liː","pre","postpre","2",0.252,0.245,0.0279749948807954,0.0279749948807954,0.00020395971449516,-0.0160533003567486,0.0107161212507526,1.04730935445434,218.15493882921,0.507439314632913,7.70812352151008,0.272804336351164,1.35824769125418,0.198,0.195,0.035399817682252,0.035399817682252,5.78075063708362e-05,-0.687606014751257,-0.0957257220984896,-0.00541986772525945,257.968170560064,0.557767079057293,4.47652814382713,0.996355184310455,0.0308061605445137,0.168,0.165,0.0744133434645581,0.0744133434645581,4.20030287858718e-06,-0.04034190247259,-0.790876714817186,0.493388121926749,291.418078501936,0.604670601045789,11.8112663027496,1,0.0308061605445137
"G01_T_14_F_4_N_aʊ̯_1","German",1,"target",14,"filler",4,5,"N","aʊ̯","postpre","post","1",0.13,0.125,0.0581842242510517,0.0581842242510517,0.00019731983882065,-0.971748182191084,-0.823335495042908,0.373486163576466,322.411147105176,0.539921003186693,5.75420156282384,1,0.0512910866986331,0.168,0.165,0.0744133434645581,0.0744133434645581,-2.58103109263375e-05,-0.04034190247259,-0.790876714817186,-0.0476402485108037,291.418078501936,0.604670601045789,11.8112663027496,1,0.0308061605445137,0.138,0.135,0.0278514996321225,0.0278514996321225,-0.00013090492974841,-0.70346040993807,1.00204162132219,-1.59673310963631,316.540672253565,0.631217403007899,6.03260683080991,0.998929310526841,0.0313490137204728
"G01_T_15_C_2_Adj_gʁy_2","German",1,"target",15,"contrastive",2,3,"A","gʁy","pre","postpre","2",0.328,0.325,0.0429708188006589,0.0429708188006589,0.00022764791906474,-0.758908232936803,-0.0232835168805238,0.657826558146192,250.079949058554,0.543924123261032,7.9401183529011,0.319571660236996,2.32979471238542,0.184,0.175,0.0330233871102715,0.0330233871102715,-1.40141376522969e-05,-0.83781548348136,1.58075864404797,-0.214717541043967,278.738287479889,0.535188723468951,4.88270681369222,0.998874215467669,3.41498162694538,0.153,0.145,0.066023577689064,0.066023577689064,-0.00024087941287821,-0.515321284854165,-0.775434621902549,-0.220563893013002,301.870994399691,0.403184269593672,10.2917644952812,1,0.0309373614892791
"G01_T_15_C_4_N_lœf_1","German",1,"target",15,"contrastive",4,5,"N","lœf","postpre","post","1",0.248,0.245,0.0371612559738226,0.0371612559738226,-0.00014132693135611,-0.864388359681338,-0.306069904258693,-0.631836982462215,275.426638040606,0.649088387423947,5.21258489654382,0.306033109386497,0.507927200354338,0.153,0.145,0.066023577689064,0.066023577689064,-0.00024087941287821,-0.515321284854165,-0.775434621902549,-0.220563893013002,301.870994399691,0.403184269593672,10.2917644952812,1,0.0309373614892791,0.246,0.245,0.0130956808174084,0.0130956808174084,-6.04762725277101e-05,0.483544949997191,-0.440717546450416,0.195929076031927,265.527627193552,0.367294590097223,9.71288617840204,0.209888395918327,0.411190754588318
"G01_T_16_R_2_Adj_gʁy_","German",1,"target",16,"corrective",2,3,"A","gʁy","pre","postpre","3",0.367,0.365,0.0209829319218829,0.0209829319218829,0.00025431435634466,-0.689103491196478,-0.0909472431255485,0.420806022905415,228.265680321756,0.571414334839346,8.77335743864,0.230241328501141,1.92343922957986,0.271,0.235,0.0190820134150248,0.0230589966627911,-0.0001017593217531,-0.867372316355594,-0.412964881442084,-0.257653751398207,252.482955060181,0.548101281443543,4.66014504358019,0.334810914505537,0.0308061605445137,0.336,0.265,0.024602523728713,0.0299382425729398,-0.00022321387872868,-1.13211128049495,-0.778581843071301,3.91377496850504,255.901633741502,0.604682257194732,4.79050657033267,0.193369342029938,0.0313490137204728
"G01_T_16_R_5_N_lœf_0","German",1,"target",16,"corrective",5,6,"N","lœf","postpre","post","0",0.203,0.165,0.00708106988320982,0.00759594056110059,1.52919905709985e-05,0.307543047912711,0.952779031315195,0.321688893859287,269.578791149903,0.577355374935836,4.2732920085368,0.87333113305353,0.205309302804221,0.336,0.265,0.024602523728713,0.0299382425729398,-0.00022321387872868,2.09037810570927,-0.812005688644107,0.0203880487073643,255.901633741502,0.604682257194732,4.79050657033267,0.193369342029938,0.0485518559855112,0.164,0.155,0.00710254795657332,0.00710254795657332,4.5143610056034e-06,1.26559991996783,2.01874391690821,-0.12333743664105,277.325529197375,0.673140256910403,6.15695848596647,0.838071790359107,0.0242455954723582
"G01_T_17_I_2_Adj_ʁɒʒ_2","German",1,"target",17,"information",2,3,"A","ʁɒʒ","pre","post","2",0.422,0.415,0.0629854073699895,0.0629854073699895,6.33879924158303e-05,-0.27587349852011,-0.216807867242718,0.833340164321655,310.371926025189,0.484413745082436,5.50950321372919,0.243748055836944,1.36678228589287,0.178,0.145,0.028886545951555,0.0300438230051033,0.00016678977544364,1.04404547825785,-0.749725429455756,-0.225037996721791,293.888181037571,0.618559786376913,3.82532040698022,0.950878259196781,0.342244662865475,0.093,0.085,0.0320726140530413,0.0320726140530413,8.52155409676305e-05,0.450504381370457,1.22079386651771,0.612008017434608,270.045319159782,0.490125332459263,4.70354919682771,1,0.603555816349104
"G01_T_17_I_5_N_baːs_2","German",1,"target",17,"information",5,6,"N","baːs","pre","post","2",0.326,0.325,0.0308940050071736,0.0308940050071736,-7.2654750931522e-05,0.41738254636362,-0.6405176907307,0.299134821463493,264.184847196402,0.636200965741102,4.8548368809292,0.241580277458923,2.30783918984206,0.24,0.235,0.050286220803429,0.050286220803429,-6.74386181426037e-05,-1.20917110942377,-0.588199469803467,-0.236409328052854,250.140047609422,0.557565815969341,7.91870508574382,0.412895123245281,0.276296578694499,0.195,0.185,0.00982231097576147,0.00982231097576147,-7.26099563923943e-05,1.26559991996783,1.22079386651771,3.91377496850504,274.888113590894,0.623670247511883,6.15695848596647,1,1.58649416305345
"G01_T_18_C_3_Adj_gɛl_3","German",1,"target",18,"contrastive",3,4,"A","gɛl","pre","postpre","3",0.392,0.365,0.0426375718654642,0.0464936555013304,0.00021708732444208,-1.15750010819009,-0.728477625612628,-0.118100392881351,264.836449344358,0.502813396053681,6.9802974059095,0.275282215387599,0.221524091492503,0.138,0.135,0.0125293478342497,0.0125293478342497,-4.20503923991342e-05,0.631801430608875,-0.412964881442084,0.315234928647656,241.574077401119,0.49470419176654,4.38200848625863,0.922840803302463,0.387707905262195,0.14,0.135,0.0302780499153582,0.0302780499153582,-0.00016605361476541,1.26559991996783,1.00204162132219,0.3614207419991,250.557578450676,0.546734569328747,4.15032489627677,0.992559020063777,1.88393196565369
"G01_T_18_C_5_N_glyː_1","German",1,"target",18,"contrastive",5,6,"N","glyː","postpre","post","1",0.218,0.215,0.0206521694834856,0.0206521694834856,5.29675646298873e-05,0.43905866298823,-0.118563348307151,0.226917051573516,227.169615356713,0.535041136226978,7.0865451150918,0.440442136016788,0.570228598732894,0.14,0.135,0.0302780499153582,0.0302780499153582,-0.00016605361476541,0.261709648208633,-0.812005688644107,-0.533254688499755,250.557578450676,0.546734569328747,4.15032489627677,0.992559020063777,0.211943180318286,0.144,0.135,0.0240053992570577,0.0240053992570577,-0.00010361006926719,0.450504381370457,1.22079386651771,0.3614207419991,274.866003855994,0.611398171188731,7.91362508591962,0.99410647409299,3.84278744079843
"G01_T_19_R_3_Adj_gɛl_3","German",1,"target",19,"corrective",3,4,"A","gɛl","pre","postpre","3",0.288,0.235,0.0395275317201633,0.0426689979260382,0.00021971062462628,1.34420336445169,-0.81191876930049,0.429103261949182,316.996053923061,0.557090337622979,4.97985477467209,0.418625632101356,0.0108376012035713,0.145,0.135,0.00990210182546991,0.00990210182546991,-2.39272796882396e-05,0.159635016187391,-0.318312514637383,0.754153050042099,223.673438769221,0.54889313813574,8.05295710732096,1,0.383504332903228,0.095,0.085,0.0287904184433253,0.0287904184433253,-0.00015564852131392,0.970042589532895,1.00204162132219,1.23016920090967,293.979434987866,0.660945115083794,7.12223971078225,1,3.79211942069992
"G01_T_19_R_5_N_glyː_0","German",1,"target",19,"corrective",5,6,"N","glyː","postpre","post","0",0.235,0.225,0.0121451886877394,0.0121451886877394,-2.26874580982611e-05,1.44158969422544,-0.538416211159049,0.364231618901105,250.221841946648,0.602395143783232,9.24688349918503,0.2349624992766,0.0911895121023534,0.095,0.085,0.0287904184433253,0.0287904184433253,-0.00015564852131392,0.567249414053147,-0.588199469803467,0.933696946088956,293.979434987866,0.660945115083794,3.93754206624216,1,0.90451590738807,0.159,0.155,0.0056749320955295,0.0056749320955295,-1.19596965025413e-05,1.16333798643808,1.22079386651771,-0.520418861071103,266.269055605672,0.662422160698437,9.71288617840204,1,2.03101096927128
"G01_T_20_F_2_N_ʃtuːl_1","German",1,"target",20,"filler",2,3,"N","ʃtuːl","pre","post","1",0.438,0.435,0.0241082195611541,0.0247954771994445,0.00017290373111991,0.0737495989127849,-0.633322277987367,0.321688893859287,257.387938095249,0.354438651436411,12.865813896613,0.214363488559088,0.301355234814905,0.207,0.205,0.0228094068450261,0.0228094068450261,5.6919918083478e-05,0.264076867728209,-0.799140051908927,0.0168600402711646,282.357360119078,0.58036447400744,8.53661893024166,0.30718836868784,0.0485518559855112,0.349,0.345,0.0398668863061095,0.0398668863061095,-6.04762725277101e-05,-0.743828657403361,-0.488274715299187,0.493388121926749,278.188648113605,0.394836406249294,9.42822280836819,0.173957848330478,0.114532763483076
"G01_T_20_F_6_Adj_gʁyn_3","German",1,"target",20,"filler",6,7,"A","gʁyn","pre",NA,"3",0.579,0.535,0.0181948678575424,0.0194212208024221,-2.82932943804406e-05,-0.839921524150112,-0.387345751878951,-0.423332662028817,225.596517043361,0.540072934160997,8.19144952093076,0.189963174518255,0.428155930215051,0.135,0.125,0.0261728730441879,0.0261728730441879,-2.58103109263375e-05,1.16333798643808,-0.743056689444239,-1.8704880021616,288.600875348251,0.61578423725076,7.23536529862593,1,0.0485518559855112,0.347,0.365,0.0734608451121323,0.0524314581139828,-1.19596965025413e-05,-1.13211128049495,-0.805910048144332,0.626992655472366,271.063431285564,0.674319047612453,4.15221320509931,0.193369342029938,0.06630211400478
"G01_T_21_C_2_N_be_1","German",1,"target",21,"contrastive",2,3,"N","be","pre","post","1",0.197,0.195,0.0196192801484915,0.0196192801484915,1.37499233324207e-05,0.0260380779606646,-0.675792300080243,-7.37268663882024,228.045632676371,0.489726056741983,6.35956337263727,0.995896782924033,0.141839975650796,0.312,0.305,0.0341256825338373,0.0341256825338373,6.45935923441603e-05,0.0829863202010566,-0.580914600578712,-0.0477840999231609,246.227405683686,0.517709565214359,4.26963102559693,0.386273292030975,0.211943180318286,0.298,0.295,0.0150129033318989,0.0150129033318989,-5.33288203990553e-05,-0.75497962294418,-0.758096682620023,0.323695977300549,250.641149061635,0.481419585985193,9.46361051571779,0.316968275019753,0.137789041073719
"G01_T_21_C_6_Adj_liː_2","German",1,"target",21,"contrastive",6,7,"A","liː","pre","post","2",0.273,0.265,0.0124338105685419,0.0124338105685419,0.0001790923201086,-1.06472915272771,-0.726955340456188,0.502039106418067,219.512976775097,0.567891474778986,8.52548666706547,0.288040676641892,0.207914928773684,0.19,0.185,0.0157717667165261,0.0157717667165261,-2.64549675599852e-05,-1.20917110942377,-0.799140051908927,0.0596574095875754,271.206669645128,0.56892036870809,7.35828534422875,1,0.0485518559855112,0.367,0.275,0.0128819447174867,0.0170097286909461,-0.00014013635339814,0.970042589532895,-0.388036177761063,1.23016920090967,255.28548530587,0.674319047612453,5.19619606496719,0.18000327575566,3.79211942069992
"G01_T_22_R_2_N_beː_1","German",1,"target",22,"corrective",2,3,"N","beː","pre","post","1",0.175,0.165,0.0214347690908092,0.0214347690908092,9.31116905479665e-05,-1.50185569736008,-0.775873756481747,-0.186756106492653,252.930937004812,0.611090059898528,4.83375509009463,0.988682181804172,0.0766843769736068,0.161,0.155,0.0143729063931987,0.0143729063931987,5.45305091578118e-06,0.567249414053147,-0.775150177227472,-0.332417405766253,248.727185117671,0.56789742310875,4.12750488384162,1,0.0517005401783997,0.155,0.145,0.019889538527768,0.019889538527768,0.00011459942065256,1.26559991996783,-0.805910048144332,0.612008017434608,250.853656254139,0.593773816223691,5.71009354945672,1,0.0242455954723582
"G01_T_22_R_6_Adj_liː_","German",1,"target",22,"corrective",6,7,"A","liː","pre","post","2",0.326,0.325,0.0100478243666611,0.0100478243666611,0.00012733886225722,-0.713401381790186,-0.320670027914102,1.04256575922789,220.13506468576,0.4946566673725,6.1932853390368,0.233867304948919,0.679716777943234,0.213,0.205,0.00715991773756397,0.00715991773756397,-2.58103109263375e-05,-1.13211128049495,-0.775434621902549,0.0203880487073643,304.616680727897,0.543027036129541,5.01190996029792,0.210450736710251,0.114368538662368,0.117,0.115,0.0325429294346275,0.0325429294346275,-7.54675225518904e-05,-0.70346040993807,-0.581209415173528,-0.657744496505881,303.850243048669,0.538604063196892,4.89274487370452,1,0.387213451079916
"G01_T_23_I_3_Adj_liː_2","German",1,"target",23,"information",3,4,"A","liː","pre","post","2",0.366,0.345,0.0182152672326401,0.018437258874767,8.9723051571191e-05,0.0153307212625913,0.0820326352330532,0.856097221289098,227.242053776564,0.48765929140578,6.36367701418196,0.270663151151507,0.648662556727583,0.588,0.585,0.0231473881851456,0.0231473881851456,-1.00894188000951e-05,0.261709648208633,3.29096904068519,-0.0476402485108037,298.453416333608,0.501298361452546,4.4412000627998,0.283176636606499,1.06487219317339,0.128,0.125,0.0551443952908134,0.0551443952908134,0.00013446207963419,-0.305436980241105,-0.642638465594137,-1.29884629055411,317.331690615652,0.517566220377139,7.12223971078225,1,0.299138202480307
"G01_T_23_I_6_N_miː_","German",1,"target",23,"information",6,7,"N","miː","pre","post","1",0.288,0.285,0.0264115783385296,0.0264115783385296,5.45958464865976e-05,-0.934501569104737,0.7584087471621,0.735024561654426,230.105238332734,0.526693529240542,7.24145280931156,0.418193936206555,1.44743217979143,0.23,0.225,0.0282207061586204,0.0282207061586204,-0.00010932716019001,0.25952189873874,-0.749725429455756,-0.466613849227568,284.818073567638,0.649926679120769,5.6369007801685,0.316736942130583,0.132134974193707,0.172,0.165,0.0147960500970338,0.0147960500970338,4.20030287858718e-06,-0.401338552808142,-0.654225314639913,-0.519751272798631,274.777017047845,0.602550018900322,6.04362050123901,1,0.06630211400478
"G01_T_24_F_3_Adj_gɛl_2","German",1,"target",24,"filler",3,4,"A","gɛl","pre","postpre","2",0.29,0.255,0.0686083487705561,0.0719448482886992,0.00019735000554546,-0.306795022831554,-0.182225277091937,0.486264500919422,320.948824684371,0.418124724511022,6.17393784800655,0.264543456220419,1.50926632375766,0.247,0.245,0.0219075730505581,0.0219075730505581,8.72731735598749e-05,0.623938516102779,-0.390880769783101,-0.260132479064453,218.558409645869,0.587082283434659,5.84890431465899,0.50664504859531,0.143942559255946,0.258,0.255,0.0418351279409464,0.0418351279409464,-8.11091549002039e-05,-0.345767189041943,-0.631394354127016,-0.09678526681182,346.628985486901,0.357598068054821,8.14136244538489,0.214007146233433,0.121115086118189
"G01_T_24_F_6_N_vas_1","German",1,"target",24,"filler",6,7,"N","vas","postpre","post","1",0.15,0.135,0.0534718287259528,0.0546390769530119,7.73684621447738e-05,0.43905866298823,0.254088958796299,0.573575522819574,286.103335976379,0.630412467300175,5.01650649842301,1,0.849909354078777,0.258,0.255,0.0418351279409464,0.0418351279409464,-8.11091549002039e-05,-0.345767189041943,-0.631394354127016,-0.09678526681182,346.628985486901,0.357598068054821,8.14136244538489,0.214007146233433,0.121115086118189,0.119,0.115,0.0310825032408615,0.0310825032408615,-6.99538258924376e-05,1.16333798643808,-0.778581843071301,-1.68037842189072,280.923820949012,0.66025619026629,4.34467682633518,1,0.164678871127682
"G01_T_25_C_3_N_ʁʊk_2","German",1,"target",25,"contrastive",3,4,"N","ʁʊk","pre","post","2",0.289,0.255,0.00579522896472996,0.0191241503825311,0.00011526965746091,4.43800113727681,0.0100998237494772,-0.0593919158864886,287.923930535423,0.646842448862249,5.1500537259516,0.359591668160749,0.199167615938635,0.293,0.285,0.0209846401613666,0.0209846401613666,-0.00011265464610941,2.09037810570927,-0.647877152635075,-0.0144809336926261,241.470121555886,0.506304820032197,3.9321607612866,0.570472996981493,0.132134974193707,0.39,0.375,0.0136916459270394,0.0164675759195854,-7.09047929457238e-05,0.970042589532895,1.35242767650986,0.612008017434608,324.614475348147,0.501539067435796,9.46361051571779,0.143334281336102,3.84278744079843
"G01_T_25_C_7_Adj_li-_","German",1,"target",25,"contrastive",7,8,"A","li-","pre","post","2",0.301,0.295,0.0106467627225359,0.0106467627225359,4.80286341973877e-05,0.787890941128167,0.0142484631877252,-2.12921512456197,245.166439775351,0.568946980961105,6.14165069488204,0.183212100059525,0.482248706482454,0.122,0.115,0.0204007205119853,0.0204007205119853,5.78075063708362e-05,-1.20917110942377,-0.749725429455756,-0.743910112405273,278.078623291951,0.583824008591337,5.84890431465899,0.972059934501111,0.0485518559855112,0.402,0.395,0.0324421116842876,0.0324421116842876,-7.28417624282899e-05,0.241823205980655,0.552549931739556,1.23016920090967,277.80580991359,0.485666834060205,4.95657637432594,0.211766912024224,1.88393196565369
"G01_T_26_R_2_Adj_liː_","German",1,"target",26,"corrective",2,3,"A","liː","pre","post","3",0.27,0.265,0.0330764589540439,0.0330764589540439,0.00021902457644693,-0.0552015029579713,0.349784614137385,0.94254882255107,229.271220356268,0.503147843048984,9.26045077695957,0.247987359686337,0.600784347553137,0.178,0.175,0.0309026873736295,0.0309026873736295,0.00011585820615905,0.541511044321599,-0.743056689444239,-0.159108692061852,240.119960194913,0.611700978244392,12.5158771594419,1,0.13656797682367,0.129,0.125,0.0746063392013618,0.0746063392013618,-0.00031088932434273,-0.404004257783126,-0.697513361816171,-1.59673310963631,296.174746976034,0.607543786187235,8.17140836738439,0.983851016611807,0.0242455954723582
"G01_T_26_R_5_N_van_1","German",1,"target",26,"corrective",5,6,"N","van","pre","post","1",0.163,0.155,0.0293749562302078,0.0293749562302078,-2.41943789017292e-05,-0.531409980010274,-0.631804872421627,0.099032300478173,283.296452070604,0.585638360612932,3.76277531187804,1,0.205309302804221,0.183,0.175,0.0365049342813687,0.0365049342813687,-8.50178515885341e-05,0.161090111845877,-0.749725429455756,-0.09678526681182,271.346383209107,0.591535977480603,4.43732361508623,0.998646366642796,0.0820050194116931,0.123,0.115,0.0284063840259371,0.0284063840259371,-8.64523523449034e-05,-1.13211128049495,-0.775434621902549,-0.279336513269035,302.975121985951,0.660579573962177,6.15695848596647,1,0.0308061605445137
"G01_T_27_I_2_Adj_ʁɒʐ_2","German",1,"target",27,"information",2,3,"A","ʁɒʐ","pre","postpre","2",0.479,0.475,0.0474493203447307,0.0494493804657464,2.89539129295038e-05,-0.959266643427161,0.667754335700893,0.295030460646405,294.578183638219,0.54719720966029,5.15585805355173,0.210156728656415,0.280055670858704,0.128,0.125,0.0169845559375993,0.0169845559375993,-0.00017996056789936,2.35766957764192,4.10370768180238,-0.0144809336926261,317.641117607929,0.584824759348587,4.24660340848157,1,2.29262857901777,0.198,0.195,0.0300351905620578,0.0300351905620578,-7.45496171975455e-05,0.970042589532895,1.35242767650986,-0.245182372360781,278.71085599365,0.528333741626415,4.87693881677552,0.997316214656524,0.603555816349104
"G01_T_27_I_4_N_dɛ_1","German",1,"target",27,"information",4,5,"N","dɛ","postpre","post","1",0.197,0.195,0.0205453483415211,0.0205453483415211,-2.29293410189182e-05,0.0931437237683758,-0.0232835168805238,0.507767433413859,299.857576522441,0.599644811048467,3.84240133041077,0.787049935147495,0.0512910866986331,0.198,0.195,0.0300351905620578,0.0300351905620578,-7.45496171975455e-05,0.970042589532895,1.35242767650986,-0.245182372360781,278.71085599365,0.528333741626415,4.87693881677552,0.997316214656524,0.603555816349104,0.234,0.225,0.0198844497347776,0.0198844497347776,4.17075464191379e-05,-1.13211128049495,-0.758096682620023,0.626992655472366,285.242276532708,0.570485917833393,4.92922623675763,0.285009157194101,0.0313490137204728
"G01_T_28_F_2_Adj_gɛl_2","German",1,"target",28,"filler",2,3,"A","gɛl","pre","postpre","2",0.268,0.235,0.0734919919139574,0.080341712787612,0.00022416530338627,0.0931437237683758,0.152470295998324,-0.0908997412944721,297.590924385291,0.443077017240898,6.56352868037389,0.303876799582673,1.77395655544135,0.332,0.325,0.0136479758547164,0.0136479758547164,-3.23780081309363e-05,-1.20917110942377,-0.812005688644107,-0.398069909385123,272.999663924865,0.62512036986659,12.7727604864157,0.327072385310257,0.0229041956975635,0.272,0.265,0.032308079411896,0.032308079411896,-0.00012538921404003,0.285809048153498,-0.560104320788368,-0.743910112405273,313.767779134372,0.494829414542006,4.71144961943891,0.191051100694256,0.164678871127682
"G01_T_28_F_4_N_faːʁ_2","German",1,"target",28,"filler",4,5,"N","faːʁ","postpre","post","2",0.286,0.195,0.0449150880033136,0.0700229415506522,0.00026918785073908,1.44158969422544,0.867291749690527,-0.0116466268126375,258.992582532517,0.62020871291537,3.96317001743095,0.411899637218942,1.92343922957986,0.272,0.265,0.032308079411896,0.032308079411896,-0.00012538921404003,0.285809048153498,-0.560104320788368,-0.743910112405273,313.767779134372,0.494829414542006,4.71144961943891,0.191051100694256,0.164678871127682,0.287,0.285,0.0279009896631814,0.0279009896631814,-0.00016509205526388,0.483544949997191,1.35242767650986,0.0677179776184203,279.800807549591,0.626351470713643,6.03260683080991,0.283347428102631,1.88393196565369
"G01_T_29_B_2_Adj_gʁy_1","German",1,"target",29,"background",2,3,"A","gʁy","pre","postpre","1",0.221,0.215,0.0480668881582049,0.0545159404537742,0.00074262709954726,0.41738254636362,0.623311555933298,1.50707695506444,250.065745857685,0.555169997355738,7.6485383605551,0.256652735957599,2.30783918984206,0.231,0.225,0.0420600557027616,0.0420600557027616,-0.00020469207426364,-1.20917110942377,-0.647877152635075,-0.132489651155194,294.138810847078,0.507286756940129,4.41144201783006,0.234262518285886,0.114368538662368,0.151,0.145,0.0936774276930024,0.0936774276930024,-0.00067180644761435,0.450504381370457,-0.225623332832661,-1.43456303371406,290.178712075657,0.419045997662852,7.2248918791986,1,0.651820344105346
"G01_T_29_B_4_N_p͡flan_1","German",1,"target",29,"background",4,5,"N","p͡flan","postpre","post","1",0.339,0.335,0.0366598603778641,0.0366598603778641,5.02992338743117e-05,-0.76824751961842,0.760882822372455,0.195154917431695,301.27753071535,0.472389641827606,5.70160072920858,0.187021448221311,1.01925607319339,0.151,0.145,0.0936774276930024,0.0936774276930024,-0.00067180644761435,0.450504381370457,-0.225623332832661,-1.43456303371406,290.178712075657,0.419045997662852,7.2248918791986,1,0.651820344105346,0.287,0.285,0.0305102778124015,0.0305102778124015,-6.31412104824482e-05,-1.13211128049495,-0.758096682620023,-0.42207212437157,284.950834796807,0.513647755139818,4.7095239566045,0.174774465186473,0.06630211400478
"G01_T_30_B_2_Adj_gɛl_2","German",1,"target",30,"background",2,3,"A","gɛl","pre","postpre","2",0.297,0.255,0.0786247889314547,0.085202923073315,0.00033675286559266,0.0418453424986431,0.52491497964214,1.41715086523747,316.585743666323,0.428487995683408,6.46475830753216,0.247824014199244,2.70707661497604,0.23,0.225,0.0236832153041847,0.0236832153041847,-0.00015688794904582,0.359521714109308,2.39618939738158,-0.0673634904179492,263.780931413204,0.563943906255228,6.62798350015291,0.313946174597331,2.00755262872964,0.098,0.095,0.059145044861419,0.059145044861419,-0.00030933241542344,0.483544949997191,0.341109368670964,-1.68037842189072,311.275942789591,0.46594799792306,6.3467170617339,1,0.90451590738807
"G01_T_30_B_4_N_bluː_2","German",1,"target",30,"background",4,5,"N","bluː","postpre","post","2",0.482,0.475,0.0246279113058623,0.0246279113058623,4.01788430793714e-05,-0.777791152318487,-0.350297808215502,0.373486163576466,258.776186203969,0.559134411965568,9.19546843124488,0.351563187454531,0.0787225175493035,0.098,0.095,0.059145044861419,0.059145044861419,-0.00030933241542344,1.04404547825785,1.00204162132219,-0.0295967565264264,311.275942789591,0.46594799792306,6.3467170617339,1,3.10997460553049,0.347,0.345,0.02672734169663,0.02672734169663,-2.85731727932628e-05,-0.725099839075673,-0.652471583293681,-0.884877230357333,281.33366993329,0.545834488028751,7.54844237234691,0.224917016650334,0.0313490137204728
"G01_T_31_B_2_N_flø_1","German",1,"target",31,"background",2,3,"N","flø","pre","post","1",0.293,0.285,0.0191556071129358,0.0191556071129358,0.00010081026052969,0.519718625111102,1.78263786184278,0.76804872634503,270.607767117714,0.546157610383585,5.01650649842301,0.321614349093227,1.31048987156709,0.113,0.105,0.0169781302453812,0.0169781302453812,-3.18656267422715e-05,1.04404547825785,1.4048599869367,-1.37142871817438,247.420340128343,0.536620048529929,5.6387375561123,1,1.70157378239018,0.117,0.115,0.0127430785167934,0.0127430785167934,-2.79096101104009e-05,-0.129119377081107,0.341109368670964,-1.68037842189072,287.91194478787,0.535785817175179,5.5708832677295,1,2.03101096927128
"G01_T_31_B_6_Adj_ʁɑːʃ_2","German",1,"target",31,"background",6,7,"A","ʁɑːʃ","pre",NA,"2",0.538,0.455,0.0107996898311871,0.0134469967387841,-3.9205568121772e-05,1.34420336445169,-0.726955340456188,-0.062452394373121,312.708712532905,0.503669064004781,6.49958070503503,0.132313323992709,0.0766843769736068,0.055,0.045,0.00707711134848707,0.00707711134848707,-4.09302378183068e-06,-1.13211128049495,-0.775434621902549,-0.0476402485108037,265.329115410528,0.689275222002184,9.27309505010763,1,0.114368538662368,0.405,0.365,0.0198844497347776,0.0188217397156503,-7.97171119843291e-05,-0.70346040993807,-0.225623332832661,-0.657744496505881,311.275942789591,0.4261372527244,6.03260683080991,0.224314055041013,0.06630211400478
