"fileName","language","participant","itemType","itemNum","focus","annotationNum","word","syllText","duration"
"G02_T_06_F_5_N_di-ʁ","German",2,"target",6,"filler",5,"N","di-ʁ",290
"G02_T_06_F_6_N_post","German",2,"target",6,"filler",6,"N","post",211
"G02_T_07_I_1_Adj_pre","German",2,"target",7,"information",1,"Adj","pre",74
"G02_T_07_I_2_Adj_lɛt","German",2,"target",7,"information",2,"Adj","lɛt",311
"G02_T_07_I_3_Adj_postpre","German",2,"target",7,"information",3,"Adj","postpre",228
"G02_T_07_I_4_N_ʁoː","German",2,"target",7,"information",4,"N","ʁoː",360
"G02_T_07_I_5_N_post","German",2,"target",7,"information",5,"N","post",422
"G02_T_08_C_1__pre","German",2,"target",8,"contrastive",1,NA,"pre",242
"G02_T_08_C_2__-p-","German",2,"target",8,"contrastive",2,NA,"-p-",288
"G02_T_08_C_3_Adj_gɛl","German",2,"target",8,"contrastive",3,"Adj","gɛl",336
"G02_T_08_C_4_Adj_postpre","German",2,"target",8,"contrastive",4,"Adj","postpre",414
"G02_T_08_C_5_N_bʁɪl","German",2,"target",8,"contrastive",5,"N","bʁɪl",316
"G02_T_08_C_6_N_post","German",2,"target",8,"contrastive",6,"N","post",309
"G02_T_09_R_1__pre","German",2,"target",9,"corrective",1,NA,"pre",143
"G02_T_09_R_2_Adj_gɛl","German",2,"target",9,"corrective",2,"Adj","gɛl",259
"G02_T_09_R_3_Adj_postpre","German",2,"target",9,"corrective",3,"Adj","postpre",150
"G02_T_09_R_4_N_bʁil","German",2,"target",9,"corrective",4,"N","bʁil",194
"G02_T_09_R_5_N_post","German",2,"target",9,"corrective",5,"N","post",179
"G02_T_10_F_1_Adj_pre","German",2,"target",10,"filler",1,"Adj","pre",111
"G02_T_10_F_2_Adj_lɛt","German",2,"target",10,"filler",2,"Adj","lɛt",323
"G02_T_10_F_3_Adj_postpre","German",2,"target",10,"filler",3,"Adj","postpre",482
"G02_T_10_F_4__-p-","German",2,"target",10,"filler",4,NA,"-p-",356
"G02_T_10_F_5_N_vaː","German",2,"target",10,"filler",5,"N","vaː",406
"G02_T_10_F_6_N_post","German",2,"target",10,"filler",6,"N","post",480
"G02_T_11_C_1__pre","German",2,"target",11,"contrastive",1,NA,"pre",633
"G02_T_11_C_2__-p-","German",2,"target",11,"contrastive",2,NA,"-p-",540
"G02_T_11_C_3_Adj_gʁy-","German",2,"target",11,"contrastive",3,"Adj","gʁy-",276
"G02_T_11_C_4_Adj_postpre","German",2,"target",11,"contrastive",4,"Adj","postpre",153
"G02_T_11_C_5_N_jak","German",2,"target",11,"contrastive",5,"N","jak",271
"G02_T_11_C_6_N_post","German",2,"target",11,"contrastive",6,"N","post",107
"G02_T_12_R_1__pre","German",2,"target",12,"corrective",1,NA,"pre",116
"G02_T_12_R_2_Adj_gʁyː","German",2,"target",12,"corrective",2,"Adj","gʁyː",299
"G02_T_12_R_3_Adj_post","German",2,"target",12,"corrective",3,"Adj","post",245
"G02_T_13_I_1_Adj_pre","German",2,"target",13,"information",1,"Adj","pre",113
"G02_T_13_I_2_Adj_lɛt","German",2,"target",13,"information",2,"Adj","lɛt",255
"G02_T_13_I_3_Adj_postpre","German",2,"target",13,"information",3,"Adj","postpre",77
"G02_T_13_I_4_N_smaʁt","German",2,"target",13,"information",4,"N","smaʁt",505
"G02_T_13_I_5_N_post","German",2,"target",13,"information",5,"N","post",614
"G02_T_14_F_1_Adj_pre","German",2,"target",14,"filler",1,"Adj","pre",87
"G02_T_14_F_2_Adj_lɛt","German",2,"target",14,"filler",2,"Adj","lɛt",235
"G02_T_14_F_3_Adj_postpre","German",2,"target",14,"filler",3,"Adj","postpre",353
"G02_T_14_F_4_N_aʊ̯","German",2,"target",14,"filler",4,"N","aʊ̯",262
"G02_T_14_F_5_N_post","German",2,"target",14,"filler",5,"N","post",454
"G02_T_15_C_1__pre","German",2,"target",15,"contrastive",1,NA,"pre",309
"G02_T_15_C_2_Adj_gʁyː","German",2,"target",15,"contrastive",2,"Adj","gʁyː",345
"G02_T_15_C_3_Adj_postpre","German",2,"target",15,"contrastive",3,"Adj","postpre",208
"G02_T_15_C_4_N_lœf","German",2,"target",15,"contrastive",4,"N","lœf",209
"G02_T_15_C_5_N_post","German",2,"target",15,"contrastive",5,"N","post",230
"G02_T_16_R_1__pre","German",2,"target",16,"corrective",1,NA,"pre",155
"G02_T_16_R_2_Adj_gʁyː","German",2,"target",16,"corrective",2,"Adj","gʁyː",231
"G02_T_16_R_3_Adj_post","German",2,"target",16,"corrective",3,"Adj","post",256
"G02_T_17_I_1__pre","German",2,"target",17,"information",1,NA,"pre",333
"G02_T_17_I_2__-p-","German",2,"target",17,"information",2,NA,"-p-",1005
"G02_T_17_I_3_Adj_bʁaʊ̯","German",2,"target",17,"information",3,"Adj","bʁaʊ̯",404
"G02_T_17_I_4_Adj_postpre","German",2,"target",17,"information",4,"Adj","postpre",202
"G02_T_17_I_5_N_baːs","German",2,"target",17,"information",5,"N","baːs",321
"G02_T_17_I_6_N_post","German",2,"target",17,"information",6,"N","post",188
"G02_T_18_C_1__pre","German",2,"target",18,"contrastive",1,NA,"pre",532
"G02_T_18_C_2__-p-","German",2,"target",18,"contrastive",2,NA,"-p-",873
"G02_T_18_C_3_Adj_gɛl","German",2,"target",18,"contrastive",3,"Adj","gɛl",304
"G02_T_18_C_4_Adj_postpre","German",2,"target",18,"contrastive",4,"Adj","postpre",175
"G02_T_18_C_5_N_glyː","German",2,"target",18,"contrastive",5,"N","glyː",310
"G02_T_18_C_6_N_post","German",2,"target",18,"contrastive",6,"N","post",291
"G02_T_19_R_1__pre","German",2,"target",19,"corrective",1,NA,"pre",158
"G02_T_19_R_2_Adj_gɛl","German",2,"target",19,"corrective",2,"Adj","gɛl",304
"G02_T_19_R_3_Adj_post","German",2,"target",19,"corrective",3,"Adj","post",232
"G02_T_20_F_1__pre","German",2,"target",20,"filler",1,NA,"pre",286
"G02_T_20_F_2_Adj_gʁy-","German",2,"target",20,"filler",2,"Adj","gʁy-",265
"G02_T_20_F_3_Adj_postpre","German",2,"target",20,"filler",3,"Adj","postpre",181
"G02_T_20_F_4_N_ʃtuːl","German",2,"target",20,"filler",4,"N","ʃtuːl",575
"G02_T_20_F_5__post","German",2,"target",20,"filler",5,NA,"post",237
"G02_T_21_C_1_Adj_pre","German",2,"target",21,"contrastive",1,"Adj","pre",126
"G02_T_21_C_2_Adj_lɛt","German",2,"target",21,"contrastive",2,"Adj","lɛt",301
"G02_T_21_C_3_Adj_postpre","German",2,"target",21,"contrastive",3,"Adj","postpre",418
"G02_T_21_C_4__-p-","German",2,"target",21,"contrastive",4,NA,"-p-",487
"G02_T_21_C_5_N_beː","German",2,"target",21,"contrastive",5,"N","beː",277
"G02_T_21_C_6_N_post","German",2,"target",21,"contrastive",6,"N","post",382
"G02_T_22_R_1_Adj_pre","German",2,"target",22,"corrective",1,"Adj","pre",72
"G02_T_22_R_2_Adj_lɛt","German",2,"target",22,"corrective",2,"Adj","lɛt",191
"G02_T_22_R_3_Adj_post","German",2,"target",22,"corrective",3,"Adj","post",171
"G02_T_23_I_1_Adj_pre","German",2,"target",23,"information",1,"Adj","pre",114
"G02_T_23_I_2_Adj_lɛt","German",2,"target",23,"information",2,"Adj","lɛt",183
"G02_T_23_I_3_Adj_postpre","German",2,"target",23,"information",3,"Adj","postpre",42
"G02_T_23_I_4_N_mi","German",2,"target",23,"information",4,"N","mi",168
"G02_T_23_I_5_N_post","German",2,"target",23,"information",5,"N","post",197
"G02_T_24_F_1__pre","German",2,"target",24,"filler",1,NA,"pre",149
"G02_T_24_F_2__-p-","German",2,"target",24,"filler",2,NA,"-p-",207
"G02_T_24_F_3_Adj_gɛl","German",2,"target",24,"filler",3,"Adj","gɛl",451
"G02_T_24_F_4_Adj_postpre","German",2,"target",24,"filler",4,"Adj","postpre",480
"G02_T_24_F_5__-p-","German",2,"target",24,"filler",5,NA,"-p-",619
"G02_T_24_F_6_N_va","German",2,"target",24,"filler",6,"N","va",140
"G02_T_24_F_7_N_post","German",2,"target",24,"filler",7,"N","post",191
"G02_T_25_C_1_Adj_pre","German",2,"target",25,"contrastive",1,"Adj","pre",103
"G02_T_25_C_2_Adj_lɛt","German",2,"target",25,"contrastive",2,"Adj","lɛt",196
"G02_T_25_C_3_Adj_postpre","German",2,"target",25,"contrastive",3,"Adj","postpre",416
"G02_T_25_C_4__-p-","German",2,"target",25,"contrastive",4,NA,"-p-",249
"G02_T_25_C_5_N_ʁʊk","German",2,"target",25,"contrastive",5,"N","ʁʊk",170
"G02_T_25_C_6_N_post","German",2,"target",25,"contrastive",6,"N","post",510
"G02_T_26_R_1_Adj_pre","German",2,"target",26,"corrective",1,"Adj","pre",105
"G02_T_26_R_2_Adj_lɛt","German",2,"target",26,"corrective",2,"Adj","lɛt",154
"G02_T_26_R_3_Adj_post","German",2,"target",26,"corrective",3,"Adj","post",215
"G02_T_27_I_1__pre","German",2,"target",27,"information",1,NA,"pre",437
"G02_T_27_I_2__-p-","German",2,"target",27,"information",2,NA,"-p-",1511
"G02_T_27_I_3_Adj_gɛl","German",2,"target",27,"information",3,"Adj","gɛl",314
"G02_T_27_I_4_Adj_postpre","German",2,"target",27,"information",4,"Adj","postpre",191
"G02_T_27_I_5_N_vɔl","German",2,"target",27,"information",5,"N","vɔl",341
"G02_T_27_I_6_N_post","German",2,"target",27,"information",6,"N","post",244
"G02_T_28_F_1__pre","German",2,"target",28,"filler",1,NA,"pre",264
"G02_T_28_F_2__-p-","German",2,"target",28,"filler",2,NA,"-p-",194
"G02_T_28_F_3_Adj_gɛl","German",2,"target",28,"filler",3,"Adj","gɛl",274
"G02_T_28_F_4_Adj_postpre","German",2,"target",28,"filler",4,"Adj","postpre",152
"G02_T_28_F_5_N_faːʁ","German",2,"target",28,"filler",5,"N","faːʁ",354
"G02_T_28_F_6_N_post","German",2,"target",28,"filler",6,"N","post",190
"G02_T_29_B_1__pre","German",2,"target",29,"background",1,NA,"pre",280
"G02_T_29_B_2_Adj_gʁy","German",2,"target",29,"background",2,"Adj","gʁy",403
"G02_T_29_B_3_Adj_postpre","German",2,"target",29,"background",3,"Adj","postpre",479
"G02_T_29_B_4__-p-","German",2,"target",29,"background",4,NA,"-p-",1616
"G02_T_29_B_5_N_p͡flan","German",2,"target",29,"background",5,"N","p͡flan",391
"G02_T_29_B_6_N_post","German",2,"target",29,"background",6,"N","post",201
"G02_T_30_B_1__pre","German",2,"target",30,"background",1,NA,"pre",190
"G02_T_30_B_2_Adj_gɛl","German",2,"target",30,"background",2,"Adj","gɛl",282
"G02_T_30_B_3_Adj_postpre","German",2,"target",30,"background",3,"Adj","postpre",210
"G02_T_30_B_4_N_bluː","German",2,"target",30,"background",4,"N","bluː",334
"G02_T_30_B_5_N_post","German",2,"target",30,"background",5,"N","post",500
"G02_T_31_B_1__pre","German",2,"target",31,"background",1,NA,"pre",237
"G02_T_31_B_2_Adj_bʁaʊ̯","German",2,"target",31,"background",2,"Adj","bʁaʊ̯",364
"G02_T_31_B_3_Adj_post","German",2,"target",31,"background",3,"Adj","post",360
"G02_T_31_B_4_N_pre","German",2,"target",31,"background",4,"N","pre",149
"G02_T_31_B_5_N_ta","German",2,"target",31,"background",5,"N","ta",162
"G02_T_31_B_6_N_post","German",2,"target",31,"background",6,"N","post",128
"G02_T_32_B_1__pre","German",2,"target",32,"background",1,NA,"pre",166
"G02_T_32_B_2_Adj_gɛl","German",2,"target",32,"background",2,"Adj","gɛl",242
"G02_T_32_B_3_Adj_postpre","German",2,"target",32,"background",3,"Adj","postpre",123
"G02_T_32_B_4_N_faː","German",2,"target",32,"background",4,"N","faː",354
"G02_T_32_B_5_N_post","German",2,"target",32,"background",5,"N","post",230
"G02_T_33_B_1_Adj_pre","German",2,"target",33,"background",1,"Adj","pre",94
"G02_T_33_B_2_Adj_lɛt","German",2,"target",33,"background",2,"Adj","lɛt",225
"G02_T_33_B_3_Adj_postpre","German",2,"target",33,"background",3,"Adj","postpre",181
"G02_T_33_B_4_N_flyː","German",2,"target",33,"background",4,"N","flyː",457
"G02_T_33_B_5_N_post","German",2,"target",33,"background",5,"N","post",487
"G02_T_34_B_1__pre","German",2,"target",34,"background",1,NA,"pre",227
"G02_T_34_B_2_Adj_kʊ","German",2,"target",34,"background",2,"Adj","kʊ",197
"G02_T_34_B_3_Adj_post","German",2,"target",34,"background",3,"Adj","post",221
"G02_T_34_B_5_Adj_pre","German",2,"target",34,"background",5,"Adj","pre",276
"G02_T_34_B_6_N_nɛː","German",2,"target",34,"background",6,"N","nɛː",447
"G02_T_34_B_7_N_post","German",2,"target",34,"background",7,"N","post",256
"G02_T_35_B_1__pre","German",2,"target",35,"background",1,NA,"pre",380
"G02_T_35_B_2__-p-","German",2,"target",35,"background",2,NA,"-p-",865
"G02_T_35_B_3_Adj_kʊ","German",2,"target",35,"background",3,"Adj","kʊ",224
"G02_T_35_B_4_Adj_post","German",2,"target",35,"background",4,"Adj","post",208
"G02_T_35_B_6_Adj_pre","German",2,"target",35,"background",6,"Adj","pre",137
"G02_T_35_B_7_N_p͡fan","German",2,"target",35,"background",7,"N","p͡fan",338
"G02_T_35_B_8_N_post","German",2,"target",35,"background",8,"N","post",407
"G03_P_01_I_1_Adj_pre","German",3,"practice",1,"information",1,"Adj","pre",188
"G03_P_01_I_2_Adj_ʁaŋʒ","German",3,"practice",1,"information",2,"Adj","ʁaŋʒ",316
"G03_P_01_I_3_Adj_postpre","German",3,"practice",1,"information",3,"Adj","postpre",311
"G03_P_01_I_4_N_ʃuː","German",3,"practice",1,"information",4,"N","ʃuː",462
"G03_P_02_F_1__pre","German",3,"practice",2,"filler",1,NA,"pre",366
"G03_P_02_F_2_Adj_pɪŋ","German",3,"practice",2,"filler",2,"Adj","pɪŋ",531
"G03_P_02_F_3_Adj_postpre","German",3,"practice",2,"filler",3,"Adj","postpre",364
"G03_P_02_F_4_N_ʃtɪft","German",3,"practice",2,"filler",4,"N","ʃtɪft",561
"G03_P_03_I_1__pre","German",3,"practice",3,"information",1,NA,"pre",341
"G03_P_03_I_2__-p-","German",3,"practice",3,"information",2,NA,"-p-",504
"G03_P_03_I_3_Adj_gɛl","German",3,"practice",3,"information",3,"Adj","gɛl",455
"G03_P_03_I_4_Adj_postpre","German",3,"practice",3,"information",4,"Adj","postpre",270
"G03_P_03_I_5_N_zɔn","German",3,"practice",3,"information",5,"N","zɔn",254
"G03_P_03_I_6_N_post","German",3,"practice",3,"information",6,"N","post",126
"G03_P_04_F_1_Adj_pre","German",3,"practice",4,"filler",1,"Adj","pre",131
"G03_P_04_F_2_Adj_ʁaŋʒ","German",3,"practice",4,"filler",2,"Adj","ʁaŋʒ",264
"G03_P_04_F_3_Adj_postpre","German",3,"practice",4,"filler",3,"Adj","postpre",260
"G03_P_04_F_4_N_ʃal","German",3,"practice",4,"filler",4,"N","ʃal",744
"G03_P_04_F_5__post","German",3,"practice",4,"filler",5,NA,"post",461
"G03_P_05_C_1__pre","German",3,"practice",5,"contrastive",1,NA,"pre",369
"G03_P_05_C_2__-p-","German",3,"practice",5,"contrastive",2,NA,"-p-",214
"G03_P_05_C_3_Adj_gɛl","German",3,"practice",5,"contrastive",3,"Adj","gɛl",400
"G03_P_05_C_4_Adj_postpre","German",3,"practice",5,"contrastive",4,"Adj","postpre",448
"G03_P_05_C_5__disfluency","German",3,"practice",5,"contrastive",5,NA,"disfluency",400
"G03_P_05_C_6_N_bʏʁs","German",3,"practice",5,"contrastive",6,"N","bʏʁs",252
"G03_P_05_C_7_N_post","German",3,"practice",5,"contrastive",7,"N","post",111
"G03_P_06_R_1__pre","German",3,"practice",6,"corrective",1,NA,"pre",255
"G03_P_06_R_2__-p-","German",3,"practice",6,"corrective",2,NA,"-p-",206
"G03_P_06_R_3_Adj_gɛl","German",3,"practice",6,"corrective",3,"Adj","gɛl",187
"G03_P_06_R_4_Adj_postpre","German",3,"practice",6,"corrective",4,"Adj","postpre",229
"G03_P_06_R_5_N_kam","German",3,"practice",6,"corrective",5,"N","kam",285
"G03_P_07_B_1__pre","German",3,"practice",7,"background",1,NA,"pre",218
"G03_P_07_B_2_Adj_gryː","German",3,"practice",7,"background",2,"Adj","gryː",266
"G03_P_07_B_3_Adj_postpre","German",3,"practice",7,"background",3,"Adj","postpre",138
"G03_P_07_B_4_N_hant","German",3,"practice",7,"background",4,"N","hant",175
"G03_P_07_B_5_N_post","German",3,"practice",7,"background",5,"N","post",268
"G03_P_08_B_1__pre","German",3,"practice",8,"background",1,NA,"pre",233
"G03_P_08_B_2_N_geː","German",3,"practice",8,"background",2,"N","geː",146
"G03_P_08_B_3_N_post","German",3,"practice",8,"background",3,"N","post",63
"G03_T_01_F_1__pre","German",3,"target",1,"filler",1,NA,"pre",404
"G03_T_01_F_2__disfluency","German",3,"target",1,"filler",2,NA,"disfluency",485
"G03_T_01_F_3_Adj_gʁyː","German",3,"target",1,"filler",3,"Adj","gʁyː",374
"G03_T_01_F_4_Adj_postpre","German",3,"target",1,"filler",4,"Adj","postpre",561
"G03_T_01_F_5_N_kɔf","German",3,"target",1,"filler",5,"N","kɔf",180
"G03_T_01_F_6_N_post","German",3,"target",1,"filler",6,"N","post",189
"G03_T_02_I_1__pre","German",3,"target",2,"information",1,NA,"pre",278
"G03_T_02_I_2__-p-","German",3,"target",2,"information",2,NA,"-p-",373
"G03_T_02_I_3__disfluency","German",3,"target",2,"information",3,NA,"disfluency",276
"G03_T_02_I_4_Adj_liː","German",3,"target",2,"information",4,"Adj","liː",286
"G03_T_02_I_5_Adj_postpre","German",3,"target",2,"information",5,"Adj","postpre",251
"G03_T_02_I_6_N_ga","German",3,"target",2,"information",6,"N","ga",325
"G03_T_02_I_7_N_post","German",3,"target",2,"information",7,"N","post",245
"G03_T_03_I_1__pre","German",3,"target",3,"information",1,NA,"pre",362
"G03_T_03_I_2__disfluency","German",3,"target",3,"information",2,NA,"disfluency",486
"G03_T_03_I_3_Adj_liː","German",3,"target",3,"information",3,"Adj","liː",146
"G03_T_03_I_4_Adj_postpre","German",3,"target",3,"information",4,"Adj","postpre",200
"G03_T_03_I_5_N_ʃtɪft","German",3,"target",3,"information",5,"N","ʃtɪft",643
"G03_T_03_I_6__post","German",3,"target",3,"information",6,NA,"post",185
"G03_T_04_C_1__pre","German",3,"target",4,"contrastive",1,NA,"pre",264
"G03_T_04_C_2_N_kɛɐ","German",3,"target",4,"contrastive",2,"N","kɛɐ",204
"G03_T_04_C_3_N_post","German",3,"target",4,"contrastive",3,"N","post",117
"G03_T_04_C_5__pre","German",3,"target",4,"contrastive",5,NA,"pre",270
"G03_T_04_C_6_Adj_gʁyː","German",3,"target",4,"contrastive",6,"Adj","gʁyː",288
"G03_T_04_C_7_Adj_post","German",3,"target",4,"contrastive",7,"Adj","post",395
"G03_T_05_R_1__pre","German",3,"target",5,"corrective",1,NA,"pre",128
"G03_T_05_R_2_N_an","German",3,"target",5,"corrective",2,"N","an",107
"G03_T_05_R_3_N_post","German",3,"target",5,"corrective",3,"N","post",90
"G03_T_05_R_5__pre","German",3,"target",5,"corrective",5,NA,"pre",110
"G03_T_05_R_6_Adj_gʁyː","German",3,"target",5,"corrective",6,"Adj","gʁyː",170
"G03_T_05_R_7_Adj_post","German",3,"target",5,"corrective",7,"Adj","post",207
"G03_T_06_F_1__pre","German",3,"target",6,"filler",1,NA,"pre",449
"G03_T_06_F_2__disfluency","German",3,"target",6,"filler",2,NA,"disfluency",292
"G03_T_06_F_3_Adj_liː","German",3,"target",6,"filler",3,"Adj","liː",277
"G03_T_06_F_4_Adj_post","German",3,"target",6,"filler",4,"Adj","post",213
"G03_T_06_F_5_N_pre","German",3,"target",6,"filler",5,"N","pre",117
"G03_T_06_F_6_N_diːʁ","German",3,"target",6,"filler",6,"N","diːʁ",243
"G03_T_06_F_7_N_post","German",3,"target",6,"filler",7,"N","post",133
"G03_T_07_I_1__pre","German",3,"target",7,"information",1,NA,"pre",301
"G03_T_07_I_2__-p-","German",3,"target",7,"information",2,NA,"-p-",739
"G03_T_07_I_3__disfluency","German",3,"target",7,"information",3,NA,"disfluency",301
"G03_T_07_I_4_Adj_liː","German",3,"target",7,"information",4,"Adj","liː",123
"G03_T_07_I_5_Adj_postpre","German",3,"target",7,"information",5,"Adj","postpre",374
"G03_T_07_I_6_N_ʁoː","German",3,"target",7,"information",6,"N","ʁoː",314
"G03_T_07_I_7_N_post","German",3,"target",7,"information",7,"N","post",145
"G03_T_08_C_1__pre","German",3,"target",8,"contrastive",1,NA,"pre",228
"G03_T_08_C_2_Adj_gɛl","German",3,"target",8,"contrastive",2,"Adj","gɛl",211
"G03_T_08_C_3_Adj_postpre","German",3,"target",8,"contrastive",3,"Adj","postpre",142
"G03_T_08_C_4_N_bʁɪl","German",3,"target",8,"contrastive",4,"N","bʁɪl",181
"G03_T_08_C_5_N_post","German",3,"target",8,"contrastive",5,"N","post",220
"G03_T_09_R_1__pre","German",3,"target",9,"corrective",1,NA,"pre",102
"G03_T_09_R_2_N_an","German",3,"target",9,"corrective",2,"N","an",126
"G03_T_09_R_3_N_post","German",3,"target",9,"corrective",3,"N","post",85
"G03_T_09_R_5__pre","German",3,"target",9,"corrective",5,NA,"pre",89
"G03_T_09_R_6_Adj_gɛl","German",3,"target",9,"corrective",6,"Adj","gɛl",165
"G03_T_09_R_7_Adj_post","German",3,"target",9,"corrective",7,"Adj","post",237
"G03_T_10_F_1__pre","German",3,"target",10,"filler",1,NA,"pre",206
"G03_T_10_F_2_Adj_liː","German",3,"target",10,"filler",2,"Adj","liː",154
"G03_T_10_F_3_Adj_postpre","German",3,"target",10,"filler",3,"Adj","postpre",244
"G03_T_10_F_4_N_vaː","German",3,"target",10,"filler",4,"N","vaː",248
"G03_T_10_F_5_N_post","German",3,"target",10,"filler",5,"N","post",248
"G03_T_11_C_1__pre","German",3,"target",11,"contrastive",1,NA,"pre",104
"G03_T_11_C_2_N_jak","German",3,"target",11,"contrastive",2,"N","jak",190
"G03_T_11_C_3_N_post","German",3,"target",11,"contrastive",3,"N","post",174
"G03_T_11_C_5__pre","German",3,"target",11,"contrastive",5,NA,"pre",408
"G03_T_11_C_6__disfluency","German",3,"target",11,"contrastive",6,NA,"disfluency",883
"G03_T_11_C_7_Adj_gʁyː","German",3,"target",11,"contrastive",7,"Adj","gʁyː",227
"G03_T_11_C_8_Adj_post","German",3,"target",11,"contrastive",8,"Adj","post",225
"G03_T_12_R_1__pre","German",3,"target",12,"corrective",1,NA,"pre",392
"G03_T_12_R_2_N_an","German",3,"target",12,"corrective",2,"N","an",171
"G03_T_12_R_3_N_post","German",3,"target",12,"corrective",3,"N","post",103
